Typ zgłoszenia,Klucz zgłoszenia,Id. zgłoszenia,Podsumowanie,Osoba przypisana,ID osoby przypisanej,Osoba zgłaszająca,ID osoby zgłaszającej,Priorytet,Status,Rozwiązanie,Utworzono,Zaktualizowano,Termin
Story,MA-535,11440,Feature Wishlist & Voting System,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,23/lis/25 9:15 PM,23/lis/25 9:17 PM,
Podzadanie,MA-534,11439,Add WebSockets to backend,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,W toku,,23/lis/25 9:09 PM,23/lis/25 9:09 PM,
Podzadanie,MA-533,11437,TC-29 API Error Handling,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 8:01 PM,
Podzadanie,MA-532,11436,TC-28 API Healthcheck,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 8:01 PM,
Podzadanie,MA-531,11435,TC-27 HTTPS Enforcement,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 8:00 PM,
Podzadanie,MA-530,11434,TC-26 Filter Past Events,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 8:00 PM,
Podzadanie,MA-529,11433,TC-25 Event Clustering,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Low,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:59 PM,
Podzadanie,MA-528,11432,TC-24 Refresh Map after Action,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:57 PM,
Podzadanie,MA-527,11431,TC-23 Display Map Pins,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:57 PM,
Podzadanie,MA-526,11430,TC-22 Cancel Series,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:57 PM,
Podzadanie,MA-525,11429,TC-21 Edit Single Occurrence,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:57 PM,
Podzadanie,MA-524,11428,TC-20 Create Series,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:56 PM,
Podzadanie,MA-523,11427,TC-19 Race Condition Handling,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:56 PM,
Podzadanie,MA-522,11426,TC-18 Leave Waitlist,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:56 PM,
Podzadanie,MA-521,11425,TC-17 Waitlist Renumbering,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:55 PM,
Podzadanie,MA-520,11424,TC-16 Auto-Promotion (Happy Path),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:50 PM,
Podzadanie,MA-519,11423,TC-15 FIFO Queueing,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:49 PM,
Podzadanie,MA-518,11422,TC-14 Join Full Event (Waitlist Trigger),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:49 PM,
Podzadanie,MA-517,11421,TC-13 Rapid Join Prevention (Double-Click),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:47 PM,
Podzadanie,MA-516,11420,TC-12 Leave Event,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:44 PM,
Podzadanie,MA-515,11419,TC-11 Join Event (Free Spots),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:44 PM,
Podzadanie,MA-514,11418,TC-10 Delete Event,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:43 PM,
Podzadanie,MA-513,11417,TC-09 Manual Player Add,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:43 PM,
Podzadanie,MA-512,11416,TC-08 Edit Location,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:42 PM,
Podzadanie,MA-511,11415,TC-07 Past Date Validation,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:40 PM,
Podzadanie,MA-510,11414,TC-06 Create Event (Valid),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:39 PM,
Podzadanie,MA-509,11413,TC-05 Unauthorized Access,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:39 PM,
Podzadanie,MA-508,11412,TC-04 Logout,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:38 PM,
Podzadanie,MA-507,11411,TC-03 Token Expiration (Refresh Token),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:38 PM,
Podzadanie,MA-506,11410,TC-02 Invalid Credentials,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:37 PM,
Podzadanie,MA-505,11409,TC-01 Successful Login (Happy Path),Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,High,Do zrobienia,,23/lis/25 7:32 PM,23/lis/25 7:37 PM,
Story,MA-504,11376,R-Score,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,22/lis/25 1:50 AM,22/lis/25 1:51 AM,
Podzadanie,MA-503,11375,AI,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,22/lis/25 1:17 AM,23/lis/25 7:15 PM,
Story,MA-502,11373,Persistent Player List for a Group,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,22/lis/25 1:15 AM,22/lis/25 1:16 AM,
Story,MA-501,11372,Deep Linking & Share Button,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,22/lis/25 1:09 AM,22/lis/25 1:12 AM,
Podzadanie,MA-500,11371,Initialize Dio HTTP Client During App Startup,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,21/lis/25 8:02 PM,21/lis/25 8:03 PM,
Story,MA-499,11337,Unified and clearer interface for improved usability,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 7:31 PM,22/lis/25 5:20 PM,
Story,MA-498,11336,Clear UI for viewing and editing recurring event series,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 7:29 PM,20/lis/25 7:30 PM,
Story,MA-497,11335,Create and manage recurring event series for organizers,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 7:26 PM,20/lis/25 7:29 PM,
Story,MA-496,11334,Notify players when they are promoted from the waitlist,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,W toku,,20/lis/25 7:24 PM,23/lis/25 9:02 PM,
Story,MA-495,11333,Automatic promotion of players when a spot becomes available,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 7:22 PM,23/lis/25 9:01 PM,
Story,MA-494,11332,Transparent waitlist with visible player position,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 7:19 PM,23/lis/25 8:55 PM,
Story,MA-493,11331,Clear participation status and actionable UI for players,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 7:18 PM,21/lis/25 8:44 PM,
Story,MA-492,11329,Performance Baseline,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,23/lis/25 9:18 PM,
Story,MA-491,11328,Stability & Crash Protection,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,23/lis/25 9:18 PM,
Story,MA-490,11327,Input Validation Polish,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,23/lis/25 9:18 PM,
Podzadanie,MA-489,11326,UI Polish (Spacing,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:34 PM,
Story,MA-488,11325,Critical Bug Fixing Pass,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,23/lis/25 9:18 PM,
Story,MA-487,11324,Smoke Tests (End-to-End),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 9:23 PM,
Story,MA-486,11323,Healthcheck Endpoint,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Story,MA-485,11322,Seed Test Data,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 9:23 PM,
Story,MA-484,11321,Environment Variables Configuration,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Story,MA-483,11320,SSL via Let’s Encrypt,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Story,MA-482,11319,Nginx Reverse Proxy,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Story,MA-481,11318,PostgreSQL Setup,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Story,MA-480,11317,Production Deployment (RaspberryPi/VPS),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Story,MA-479,11316,Docker Compose for Local,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 5:47 PM,
Podzadanie,MA-478,11315,Unified Theme Polish,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:34 PM,
Podzadanie,MA-477,11314,Loading Skeletons,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:34 PM,
Podzadanie,MA-476,11313,Sticky CTA Buttons (Complete),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:33 PM,
Story,MA-475,11312,Refresh Map Data,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 9:21 PM,
Podzadanie,MA-474,11311,Delete/Cancel Series,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:28 PM,
Podzadanie,MA-473,11310,Edit Single Event in Series,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:30 PM,
Podzadanie,MA-472,11309,Series Details View,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:30 PM,
Podzadanie,MA-471,11308,Generate Events from Series,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:28 PM,
Podzadanie,MA-470,11307,Choose Frequency (Weekly/Biweekly),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:28 PM,
Podzadanie,MA-469,11306,Create Event Series,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 7:28 PM,
Podzadanie,MA-468,11305,Toast “You got promoted!”,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,W toku,,20/lis/25 5:30 PM,23/lis/25 9:02 PM,
Podzadanie,MA-467,11304,UI Refresh After Promotion,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,W toku,,20/lis/25 5:30 PM,23/lis/25 9:02 PM,
Podzadanie,MA-466,11303,Renumber Participant Positions Integration,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 9:01 PM,
Podzadanie,MA-465,11302,Trigger Promotion on Leave,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 9:01 PM,
Podzadanie,MA-464,11301,Auto-Promote First Waitlisted Participant,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 9:01 PM,
Podzadanie,MA-463,11300,Extend GET /participants for statuses,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 6:49 PM,
Story,MA-462,11299,Waitlist UI (badges),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 9:21 PM,
Podzadanie,MA-461,11298,Waitlist Position Indicator,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 6:49 PM,
Podzadanie,MA-460,11297,Separate MAIN_LIST and WAITLIST,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 6:49 PM,
Podzadanie,MA-459,11296,Display Waitlist Count,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,23/lis/25 6:49 PM,
Podzadanie,MA-458,11295,Status Indicator (Joined / Not Joined),Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Podzadanie,MA-457,11294,Refresh Event After Action,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Podzadanie,MA-456,11293,Join/Leave UI Buttons,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Podzadanie,MA-455,11292,Update Participants Count,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Podzadanie,MA-454,11291,Prevent Join When Full,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Podzadanie,MA-453,11290,Prevent Duplicate Join,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Podzadanie,MA-452,11289,Leave Event (Player),Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:11 PM,
Story,MA-451,11288,Enable reliable and controlled event sign-ups for players,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,20/lis/25 5:30 PM,21/lis/25 8:43 PM,
Story,MA-450,11287,Update UI After Add/Remove,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 9:20 PM,
Story,MA-449,11286,Validation polish for events,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:30 PM,20/lis/25 9:20 PM,
Epik,MA-448,11241,Final Polish & Bug Fixing,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:23 PM,20/lis/25 6:54 PM,
Epik,MA-447,11240,Deployment & Production Readiness,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:23 PM,20/lis/25 6:54 PM,
Epik,MA-445,11238,Recurring Events (Series),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:19 PM,20/lis/25 6:53 PM,
Epik,MA-444,11237,Auto-Promotion (Auto-fill Attendance),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:18 PM,20/lis/25 6:52 PM,
Epik,MA-443,11236,Waitlist (FIFO),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:18 PM,20/lis/25 6:51 PM,
Epik,MA-442,11235,Self-Service Participation (Join / Leave),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:17 PM,20/lis/25 6:50 PM,
Epik,MA-441,11234,Participant Management (Organizer Manual Control),Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 5:17 PM,20/lis/25 6:50 PM,
Epik,MA-439,11232,Post-MVP,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lis/25 4:50 PM,20/lis/25 4:50 PM,
Story,MA-438,11231,Self-service join/leave event,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Odrzucono,,20/lis/25 3:14 PM,20/lis/25 5:43 PM,
Story,MA-437,11198,Quality Assurance,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Odrzucono,,17/lis/25 10:37 AM,20/lis/25 6:07 PM,
Story,MA-436,11197,Deploy backend on raspberry pi,Flutterowo,5f311c73d0884f00495441b2,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Do zrobienia,,17/lis/25 10:31 AM,21/lis/25 6:51 AM,
Podzadanie,MA-435,11196,Add participant endpoints,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,17/lis/25 10:30 AM,20/lis/25 1:00 PM,
Podzadanie,MA-434,11194,Integrate backend with frontend to manage participants,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,17/lis/25 10:29 AM,20/lis/25 1:00 PM,
Podzadanie,MA-433,11192,Add participant management screen,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,17/lis/25 10:29 AM,20/lis/25 1:00 PM,
Podzadanie,MA-432,11190,Add participant list on the event details,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,17/lis/25 10:28 AM,20/lis/25 1:00 PM,
Podzadanie,MA-431,11156,Add translations,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,15/lis/25 2:35 PM,15/lis/25 2:45 PM,
Podzadanie,MA-430,11154,Add events list screen,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,15/lis/25 2:35 PM,15/lis/25 2:45 PM,
Podzadanie,MA-429,11152,Add create event screen,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,15/lis/25 2:34 PM,15/lis/25 2:45 PM,
Podzadanie,MA-428,11150,Update event details screen,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,15/lis/25 2:34 PM,15/lis/25 2:45 PM,
Podzadanie,MA-427,11116,CRUD event operations,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Medium,Gotowe,,13/lis/25 6:31 PM,15/lis/25 2:45 PM,
Story,MA-426,11082,Update libs,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,04/lis/25 11:38 AM,04/lis/25 1:07 PM,
Epik,MA-425,11055,UI/UX,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,27/paź/25 1:23 PM,20/lis/25 6:53 PM,
Story,MA-424,11054,Magic link,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,27/paź/25 1:01 PM,20/lis/25 5:02 PM,
Epik,MA-423,11053,Analytics,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,27/paź/25 1:01 PM,20/lis/25 6:49 PM,
Epik,MA-422,11052,Notifications,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,27/paź/25 1:00 PM,20/lis/25 6:48 PM,
Epik,MA-421,11051,Groups & Memberships,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,27/paź/25 12:58 PM,20/lis/25 6:48 PM,
Epik,MA-420,11050,Authentication & Access,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,27/paź/25 12:58 PM,20/lis/25 6:45 PM,
Story,MA-419,11049,Clickable mockups,Patryk Dolata,557058:4b686285-5035-4c4e-aa9c-d77c978360af,Flutterowo,5f311c73d0884f00495441b2,Medium,Gotowe,,27/paź/25 12:51 PM,29/paź/25 12:34 PM,
Story,MA-418,11016,Finished Event Summary,Flutterowo,5f311c73d0884f00495441b2,Flutterowo,5f311c73d0884f00495441b2,Medium,Do zrobienia,,20/lip/25 11:05 AM,20/lis/25 5:02 PM,
